Gene	healthy_1	helathy_2	healthy_3	healthy_4
ABI3BP	0.1721017519015059	0.5760339750654614	0.6631234579423947	0.0943559868067876
ABL1	27.04697517794284	38.47761980220597	24.806005762324265	24.198319592844896
ABL2	5.656802983841123	7.075610276254444	6.680362991473749	5.995309276373101
ABLIM1	45.377558787793184	76.6920463183022	44.60497074162491	71.62108159992933
ABLIM2	0.8482755278088646	0.6410014590851912	0.8992261383877691	1.1031296624015612
ABLIM3	0.0	0.4722490566085778	0.1099613138884768	1.842470725616847
ABO	0.0	0.0	0.1679759809589297	0.3071993943632966
ABR	82.63380337726191	67.08092452065941	79.43436846618124	70.31154464496917
ABRA	0.0661744532074196	0.350585304835041	0.9021844726461822	0.1183373912758365
ABRACL	96.12555896398806	95.38085794531034	63.3987384814743	67.77004317565749
ABT1	26.06513433383952	28.901477042368896	20.069088409869664	26.272193148982883
ABTB1	8.366156602618455	12.21308398243206	15.254556403805315	14.95748427380206
ABTB2	1.8270893383957911	1.1176843816270294	1.1020184977126302	1.6811131298632842
AC002310.13	3.865928367743587	1.783551128888394	2.7320020890488164	3.745847440361039
AC003002.4	0.0	0.0	0.0629287725867822	0.0
AC003002.6	0.0	0.0	0.0	0.0
AC003006.7	0.0	3.697421379708899	0.0	1.7046097777453986
AC004076.7	3.6741394307024815	5.310825842903755	6.048126624134775	1.8577534092355168
AC004076.9	0.6480002526495658	0.3535711738760494	0.0	0.0
AC004158.1	1.3383690983997305	0.0	0.7011661023359472	0.0
AC004231.7	0.7625139675683156	1.2045917202074037	0.6557395078963173	0.3893982119695164
AC004381.6	9.506846750419257	12.401985974622864	9.579094758245096	5.370618226647217
AC004556.1	51.99216746483753	0.0	0.0	45.30836315891492
AC004754.3	0.0	0.2144793413206473	0.2077788321288623	0.0862017952421016
AC004813.1	12.045804718567377	27.28874873789474	29.837702852680863	23.59808215190825
AC004824.2	7.332641657269157	11.562134612964751	17.2139734219916	9.105115429240934
AC004853.1	0.0	0.1249050652020415	0.0	0.0
AC004953.1	0.0	1.7943936032417156	0.0	1.394030834994275
AC005042.1	0.0	0.0	0.0	0.0
AC005477.1	0.1790717750249731	0.625201484730917	0.6737828601691005	0.1777974788202043
AC005480.1	0.3386864787143673	2.338916786810474	0.255836274615367	0.8028967760786118
AC006328.4	0.0	0.0	0.0	0.0
AC006386.1	0.0	0.0	0.1296870686202009	0.0
AC006445.1	0.0	0.0	0.0	0.0
AC006449.1	3.361834287049795	7.637601691268925	6.817655999973301	17.0687516302836
AC006449.2	3.361834287049795	7.637601691268925	6.817655999973301	17.0687516302836
AC006486.9	5.413808567871671e-06	1.8553675622154149	1.6189367269804364	6.13495025521359
AC006538.4	0.0	0.0	0.0	0.0
AC006547.14	0.8130907211556393	1.2114490467023848	1.0680265247904166	1.0013779995773378
AC006994.3	0.0	0.0	0.1144423115142312	0.0905478681688596
AC007040.11	0.3576420621699419	0.4299208624845696	0.4849451224373152	0.3332501296633778
AC007163.2	0.0	0.0	2.465920595861928	0.0
AC007325.1	14.816278352368988	17.57043313554391	20.263599203466704	20.21733831010619
AC007325.2	0.4073546544760762	0.7782948355800184	0.3161000596660407	0.0472769172198397
AC007326.1	21.89214065751331	15.669409900416884	7.9604437914338	25.20859774726744
AC007557.5	0.0	0.0	0.0	0.0
AC007906.1	0.0	0.0	0.3988567104196253	0.4169079988463017
AC008074.1	0.7223949371679562	1.588452411289034	0.0	0.0
AC008622.1	0.0	0.0	0.0	0.0
AC008641.1	0.0	0.0	0.0	0.0
AC008686.1	1.2078670280944035	2.12487964132576	1.8427864075596887	2.077071395521587
AC008759.1	5.0735430058765	24.403226438003948	14.38524278011392	10.726928064665538
AC008810.1	3.4294528497760024	12.535683496676326	21.781289163734503	13.41084178433662
AC008914.1	62.94715374332073	29.57225042813452	69.78069451854199	43.1063369366379
AC009022.1	0.0	9.57446732229904	0.0	0.0
AC009060.2	34.70954538226265	44.76679346062669	70.11745318394617	48.74200583911858
AC009065.4	0.0	0.0	0.0	0.0
AC009121.2	0.0	0.0	0.0	0.0
AC009133.22	3.748775531705777	1.240224686418236	0.0	0.0
AC009286.1	1.7374360346838285	0.4773752372673784	1.567048918096944	1.5297088839070494
AC009491.1	0.0	0.0	0.0	0.0
AC009491.2	0.0	0.0	0.0	0.0
AC009758.1	0.0	0.0	0.0	0.0
AC009950.1	1.5428872682812111	4.968946829561032	7.643789491911681	0.1731029310596822
AC009977.1	0.0	0.0	0.0	0.0
AC010184.1	6.927830105992011	9.116055644480088	0.0	0.0
AC010287.1	2.6536445153231045	2.001064807264543	5.413132124387636	2.79233541794981
AC010646.3	0.0	0.0	0.0	0.0
AC010655.1	0.0	0.0	0.0	0.0
AC011043.1	0.3143862634873227	0.3876399994710108	1.132571233200928	0.4357776421174915
AC011043.2	0.0	0.0	0.0	0.0
AC011155.1	0.0	1.381476038286063	0.0	0.0
AC011295.1	0.0	0.8685109174874016	0.7580905395693527	0.3530462497653303
AC011380.1	0.0	0.0	0.0	0.0
AC011476.1	0.3944046901541617	1.1483831842883316	0.6057904848211592	0.5774721717965394
AC011476.10	0.3944046901541617	1.1483831842883316	0.6057904848211592	0.5774721717965394
AC011476.11	0.1090555076646088	0.2665651842768571	0.0	0.0345402815373584
AC011476.12	1.2556345716755758e-07	0.1084522685784807	0.1096543535179963	0.1024073693296083
AC011476.13	0.6020652796583449	0.185497862135837	0.4524704601477115	0.4273700143100679
AC011476.14	8.094420401906175e-10	0.0	0.0	4.842742212555062e-09
AC011476.15	0.6020652796583449	0.185497862135837	0.4524704601477115	0.4273700143100679
AC011476.16	8.094420401906175e-10	0.0	0.0	4.842742212555062e-09
AC011476.17	0.3944046901541617	1.1483831842883316	0.6057904848211592	0.5774721717965394
AC011476.18	8.094420401906175e-10	0.0	0.0	4.842742212555062e-09
AC011476.19	0.3944046901541617	1.1483831842883316	0.6057904848211592	0.5774721717965394
AC011476.2	1.2556345716755758e-07	0.1084522685784807	0.1096543535179963	0.1024073693296083
AC011476.20	0.6020652796583449	0.185497862135837	0.4524704601477115	0.4273700143100679
AC011476.21	0.6020652796583449	0.185497862135837	0.4524704601477115	0.4273700143100679
AC011476.22	1.2556345716755758e-07	0.1084522685784807	0.1096543535179963	0.1024073693296083
AC011476.23	0.1090555076646088	0.2665651842768571	0.0	0.0345402815373584
AC011476.3	0.3944046901541617	1.1483831842883316	0.6057904848211592	0.5774721717965394
AC011476.4	0.6020652796583449	0.185497862135837	0.4524704601477115	0.4273700143100679
AC011476.5	0.6020652796583449	0.185497862135837	0.4524704601477115	0.4273700143100679
AC011476.6	0.1090555076646088	0.2665651842768571	0.0	0.0345402815373584
AC011476.7	0.1090555076646088	0.2665651842768571	0.0	0.0345402815373584
AC011476.8	0.6020652796583449	0.185497862135837	0.4524704601477115	0.4273700143100679
AC011476.9	1.2556345716755758e-07	0.1084522685784807	0.1096543535179963	0.1024073693296083
AC011513.3	0.0	0.0	0.0	0.3111282538527176
AC011530.4	0.0	0.0	0.0	0.0
AC011841.1	0.0	0.0	0.0	0.0
AC012005.3	0.0	0.0	0.1296870686202009	0.0
AC012005.4	0.0	0.0	0.0	0.0
AC012314.1	0.3071679105887022	0.3934543660985618	1.3294916425251075	0.8115445705896485
AC012314.10	3.917602468989563	2.114586570190957	3.2604606458081107	0.8849074890018372
AC012314.11	0.0155390463877408	0.0134461641244916	0.0872103789354696	0.0
AC012314.12	3.917602468989563	2.114586570190957	3.2604606458081107	0.8849074890018372
AC012314.13	3.917602468989563	2.114586570190957	3.2604606458081107	0.8849074890018372
AC012314.14	0.0155390463877408	0.0134461641244916	0.0872103789354696	0.0
AC012314.15	0.0155390463877408	0.0134461641244916	0.0872103789354696	0.0
AC012314.16	3.917602468989563	2.114586570190957	3.2604606458081107	0.8849074890018372
AC012314.17	0.0	0.0	0.0	0.0
AC012314.18	3.917602468989563	2.114586570190957	3.2604606458081107	0.8849074890018372
AC012314.21	0.0155390463877408	0.0134461641244916	0.0872103789354696	0.0
AC012314.22	1.8034140626603488	4.225142318253305	0.7638310314627258	2.468803731377637
AC012314.23	1.8034140626603488	4.225142318253305	0.7638310314627258	2.468803731377637
AC012314.24	0.3071679105887022	0.3934543660985618	1.3294916425251075	0.8115445705896485
AC012314.25	0.0	0.6693851660912506	0.0	0.0324072031768952
AC012314.26	0.3071679105887022	0.3934543660985618	1.3294916425251075	0.8115445705896485
AC012314.27	1.8034140626603488	4.225142318253305	0.7638310314627258	2.468803731377637
AC012314.28	3.917602468989563	2.1145865701909567	3.2604606458081107	0.8849074890018372
AC012314.29	0.0	0.6693851660912506	0.0	0.0324072031768952
AC012314.3	0.0155390463877408	0.0134461641244916	0.0872103789354696	0.0
AC012314.30	0.0	0.0	0.0	0.0
AC012314.31	1.8034140626603488	4.225142318253305	0.7638310314627258	2.468803731377637
AC012314.32	0.0	0.6693851660912506	0.0	0.0324072031768952
AC012314.33	0.0	0.0	0.0	0.0
AC012314.34	0.3071679105887022	0.3934543660985618	1.3294916425251075	0.8115445705896485
AC012314.35	1.8034140626603488	4.225142318253305	0.7638310314627258	2.468803731377637
AC012314.36	0.0	0.6693851660912506	0.0	0.0324072031768952
AC012314.37	0.3071679105887022	0.3934543660985618	1.3294916425251075	0.8115445705896485
AC012314.4	0.0	0.6693851660912506	0.0	0.0324072031768952
AC012314.5	0.3071679105887022	0.3934543660985618	1.3294916425251075	0.8115445705896485
AC012314.7	3.917602468989563	2.114586570190957	3.2604606458081107	0.8849074890018372
AC012314.9	0.0155390463877408	0.0134461641244916	0.0872103789354696	0.0
AC012363.2	0.0	0.0	0.0	0.0
AC013269.5	0.0	0.0	0.0215738812297602	0.0
AC013286.1	0.0	0.0	5.553525505421601	0.0
AC016142.1	1.2799737427445024	1.3786696804098446	1.0175843757596603	1.8093315459709505
AC016549.1	0.4693487617778568	0.1821296343138256	1.412645702221883	0.2485725382396275
AC016577.1	1.3565521491036128	2.805418434455968	11.443598938659536	0.0
AC016734.1	0.0	0.0	0.0	0.0
AC016753.2	6.445106870950489	4.437857064824066	0.0	2.885813941538817
AC017028.10	1.5803671775625094	4.466148024394984	1.2004498102514238	1.3928652673684772
AC017081.1	15.259113000018468	18.495813190036813	25.43590041244513	21.0894219849982
AC018512.1	0.0	0.0	0.0	0.0
AC018755.18	12.592431994510564	14.136384553109536	8.181983788050081	1.599391896120148
AC018867.1	48.835976129019336	17.654145175391022	27.3895221469652	31.87319388618344
AC018902.1	0.0	0.0	0.0	0.0
AC019206.1	3.1952953196343	5.344119180266824	2.42579194438116	5.6570914377158745
AC022210.1	0.0	0.0	0.0	0.0
AC022405.1	0.404790152997804	0.713604749684542	0.7789324870089491	0.8215817217106366
AC022819.2	6.518025622867992	7.982263127665895	0.0	0.0
AC023491.2	0.0	0.0	0.0	0.2284410932976379
AC024060.1	0.0	0.0	0.0	0.0
AC024361.1	0.0	0.0	0.0	0.0
AC024592.12	0.6326428721667149	0.8917276948002529	0.7754511020574613	0.6422636254340064
AC025048.1	5.703683925381486	3.555398129832475	1.358857040295871	4.481888452877848
AC026369.1	0.0333001669168714	0.0	0.1121773039198856	0.0439584565301444
AC026449.1	0.0	0.0	0.0	0.0
AC037459.4	0.4497199555336985	0.6133477641492782	0.0	0.8842432350005298
AC037482.2	0.0	0.0	0.0	0.0
AC037482.3	0.0	0.0	0.0	0.117970386905457
AC055733.1	0.0	0.7733580327376692	0.0	0.0
AC055866.1	0.0	0.0	0.0	0.0
AC063956.1	0.0	0.0	0.0	0.0
AC064829.1	0.0	0.0	0.0	0.0
AC066615.1	0.0	0.0	3.520573713326593	0.0
AC068533.7	4.565542367517903	2.5877850819699586	6.689991169246229	4.085350392041583
AC069063.1	0.0	0.0	11.817531714562673	3.8713581532149286
AC069063.2	0.4431748254236618	0.6013743694577793	0.9451159340455207	0.5278861754509455
AC069368.3	1.5657669669641292	1.3657388928394651	0.0	0.6303090856822311
AC069499.1	0.0	0.0	0.0	0.0
AC073072.1	0.0	10.78006430502927	6.083741276483529	6.210084537553499
AC073130.2	0.0	0.0	0.0	0.0
AC073333.1	26.87387955826689	43.60685215080807	38.98995199851197	34.45125015635254
AC073610.5	0.0	0.0	0.0	0.0
AC073657.1	21.31927031231343	26.53055341487634	9.515307862200538	13.204088019329664
AC074033.1	0.0	0.0	0.0	0.0
AC079355.1	0.0547821738869631	0.0	0.7399291742473665	0.4355361604145056
AC079907.1	0.0	0.0	0.0	0.0
AC087350.1	71.61345687753399	48.14567227841557	31.50299341948753	57.76493380756606
AC087392.1	0.0	0.0	0.0	3.0985987718505426
AC087651.1	0.0	0.0	0.0	0.0
AC087651.2	0.0	0.0	0.0	0.0
AC087762.1	0.0	0.0	0.0401179460113045	0.0
AC090154.1	10.448176262334252	9.848640707988434	7.021945017647162	16.541556427230308
AC090958.1	0.0	1.3720098161961325	0.5540164742351122	0.0
AC091180.1	0.0	0.0	0.0	3.110792402397353
AC092159.1	0.0	0.2516943992638297	0.8206500999021998	0.1292889451424379
AC092384.1	0.0	0.0	11.107051010843202	0.0
AC092718.1	0.0	0.0	0.0	0.0
AC092835.2	1.9762298586833404	3.362633057375385	2.173281951852614	2.740058215615296
AC092881.1	2.601421740247801	6.880064575854756	4.337063853244389	3.540892833586727
AC100821.2	0.0	38.159585855252864	0.0	7.33434922850921
AC104057.1	0.0	0.0	0.0	0.0
AC104073.2	0.0	0.0	0.0	0.0
AC104389.1	0.0	0.0	0.0	0.0
AC104389.2	0.0	0.0	0.0	0.0
AC104534.3	0.0	0.4461995332782839	0.0	0.0
AC104581.1	0.0	0.0	0.0	0.0
AC104650.2	6.459591860044711	15.717518892580628	14.268283418850258	22.162043064226243
AC104981.1	1.2799737427445024	1.3786696804098446	1.0175843757596603	1.8093315459709505
AC105009.1	0.0	0.0	0.0	0.0
AC107081.1	0.0	1.7659889532664304	22.523928423361777	17.047293231429162
AC108925.1	0.0	1.2447004981270022	1.0057535675770624	0.0
AC109829.1	0.0	0.2976959303529375	0.3864257215867951	0.0
AC109829.2	0.0	0.0	0.0	0.0
AC110602.1	16.599797501977957	0.0	21.11384107545655	24.972555359868625
AC110615.1	0.0	0.0	0.0	0.0
AC112719.2	0.0	0.0	0.0	0.0
AC113404.1	0.0	0.1963475169357498	0.0	0.4816717179515447
AC118758.1	0.5494803798556859	0.6339795806891523	1.0367488519998718	0.9781861924588936
AC124312.1	0.3270650183354012	1.882862688955764	0.9880347511895874	0.3877437036678706
AC126407.1	0.0	0.0	0.0	0.0
AC129492.1	2.955025563033899	1.0930075801738854	2.2660402085261504	0.767069020442541
AC130310.1	0.1068366706988121	0.3004143277584088	0.2262141563150695	0.2186096798057778
AC131263.1	19.18833089397487	22.142343154527723	30.762377240703724	15.715079321491318
AC133551.1	0.0	0.0	0.0	0.0
AC136352.4	0.0	0.0	0.0	0.0
AC136352.5	0.0	0.0	0.0	0.0
AC136612.1	0.0	0.0	0.0	0.0
AC136616.1	0.0	0.0	0.0	0.0152464613632217
AC136616.2	94.63220596901846	51.83504557423639	104.58418838835136	53.51954799186746
AC136616.3	10.105309986388075	3.138016720579042	1.5076040593127034	4.091279843758464
AC138028.1	0.0	0.0	0.0	0.0
AC139026.1	0.5411588327398218	0.5014034050450811	0.0	1.4895117439917046e-10
AC141272.1	27.8874995905648	36.00515269249717	41.33541920390347	57.45561009148888
AC142525.1	0.0	8.579736121142236	5.089734222053919	7.711395412280206
AC145212.2	1.83933573826636	4.767846455352191	6.5555827357075565	4.297459790857332
AC171558.1	0.0	0.0	0.0	0.0
AC171558.2	0.3201149669393214	0.752373177573708	0.0	0.0
AC213203.1	0.0	0.0	0.0	0.30252576704734
AC226007.1	1.2453359638991155	0.7227598190888367	1.031792303933347	2.593477626448902
AC231657.1	0.8816365426534084	0.0	1.343641786452202	1.0353468242820076
AC233755.1	147.3480028871399	7.956174171716402	238.66664038186173	19.236886732364333
AC233755.2	19.17680874355901	12.89123527707056	30.44125530431893	16.767736319333896
AC234582.1	5.669666147963238	2.570659716848984	9.98550556823924	2.02254673971374
AC234582.2	0.0	0.0	0.0	0.0
AC240274.1	6.217396258303373	11.479589395688777	9.834600596322694	10.57043716204492
AC241377.2	1.7851541976203604	5.767861268459319	2.337728921165199	7.124786146660588
AC241585.2	38.20064722350179	37.807923483429086	32.40882786715548	54.4549608410945
AC242988.1	6.61815859672009	8.579736121142236	15.269160518644188	3.855691728870227
AC243586.1	0.0296750789265107	0.0	0.0733075987890079	0.0476781579575235
AC243687.1	1.8672028820578568	2.349352369190271	2.23175320298093	0.7825501494210901
AC243734.1	0.0	0.0358779391137159	0.106988944506712	0.3100146884748397
AC243756.1	9.82043853420172e-06	0.8063282500041153	0.9850717807042414	0.3054277315720834
AC243790.2	0.0	0.0	0.0460803024371792	0.0
AC243829.1	69.72384066954815	92.2806522597416	19.494377504506453	10.926861764744103
AC243906.1	0.0376802300963855	0.0	0.0	0.0
AC243945.1	0.5918709199094572	0.5143479551380942	0.0	0.0
AC245100.1	28.337905937058984	26.113429304959112	21.63592237562699	37.949148487722006
AC253572.1	3.0341937098674303	4.882117279152068	4.716728691537381	3.826438970097633
ACAA1	20.852732955237045	25.12498099456996	18.483245913687146	18.205640315217185
ACAA2	56.97638088456137	60.77932100142335	57.62458252286564	48.63350942496641
ACACA	7.358738087167584	10.87962789374569	7.701859943329017	8.469132299602151
ACACB	6.010605463279469	8.151554123473932	8.473607941311425	5.870950383424296
ACAD10	14.397604008120076	15.018604139881408	15.069600452441955	13.63234147412739
ACAD11	7.244958092604477	5.954534928724531	6.993048679599462	8.830579423841414
ACAD8	6.873346794739881	10.544443933831293	7.551372630130483	6.176731371646046
ACAD9	16.440023682878056	18.68029083038609	12.441483564705816	7.213967013208834
ACADL	0.0359641978277837	0.0	0.0	0.0
ACADM	31.237734912862635	29.194606807060115	26.77332544005539	22.04052516764945
ACADS	15.163479151566843	18.68873742906002	17.137420885824685	15.066940039769316
ACADSB	10.641748389320668	11.23402410596143	10.958641171966953	11.579717112398182
ACADVL	94.62225302575446	117.82425254862255	99.14008205329966	78.63130201260577
ACAN	0.2194967567723031	0.0974772551484894	0.8370429558765773	0.277550581688726
ACAP1	175.8010370538065	181.51809961244075	169.27232480116206	175.06953653062752
ACAP2	66.71881446044773	74.243885020306	72.3966392032032	64.37593774477486
ACAP3	12.989931523292944	17.07246916441621	10.055849775067726	10.585625404799552
ACAT1	32.66594935081459	43.14805153213207	26.183306556309866	25.68783133683661
ACAT2	9.205539773675424	9.785692126202042	5.849148193675048	5.981991919089625
ACBD3	29.34494188340499	31.62089167777393	30.0936647268986	24.72975865751007
ACBD4	9.866371901773316	9.265003822569826	10.600492641394716	8.400646356208567
ACBD5	24.27142082448166	25.12898409354478	18.296633564883187	22.378858965342268
ACBD6	38.48732929932492	40.31216406930573	30.86926334526756	31.476123848328207
ACBD7	3.160278955846678	3.623295236061579	3.493359061230037	2.4891802443845386
ACCN5	0.0	0.0	0.0	0.0
ACCS	6.8059696484985786	4.694552046768398	7.209223297228764	6.024168133060876
ACCSL	0.0	0.5404919611781226	1.2420831281095296e-05	2.5659224123210605e-06
ACD	22.759760778522743	23.478869597150343	16.162986295605393	14.783677818077985
ACE	1.4891644293448447	1.525463879535259	1.2808436711698945	1.0685032782378452
ACE2	0.0	0.0418241866103326	0.0598469461018817	0.0316191001437594
ACER1	0.5415416182191597	1.44931929116573	0.4230430633785988	1.328197184581248
ACER2	3.298517327145509	3.7936154292144137	2.667697621488468	3.022263058265581
ACER3	8.00982861426975	8.435325372774106	7.409920457092827	6.618083415649791
ACHE	9.080074529123316	6.732873797914575	12.563275662794954	8.43716209560735
ACIN1	45.53118087591867	55.04447542639222	57.16466965406497	50.50052879796354
ACKR1	5.1034896234811455	6.17559694445803	0.1191965514964081	5.864275566153893
ACKR2	1.062318680986698	0.6907716959700958	1.2626199137649516	1.3061712588235437
ACKR3	5.544744090502164	4.642583564561668	5.769029977521502	3.4903370849764688
ACKR4	0.5371121743950062	0.9096129905188388	1.322605960431772	0.5818878201446527
ACLY	65.25776299115824	76.51017817191843	63.27048274255086	58.92676563969173
ACMSD	0.2982720985041095	0.2409705105963067	0.0096146625691915	0.0444101827484906
ACO1	8.360126677234156	11.883341554927428	7.405251401458416	6.977357980625795
ACO2	53.24822018007029	59.399705895545615	54.95235488618847	48.030352087695405
ACOT1	2.8942599364359807	3.3208308908012665	2.203725103795224	0.7775830381542275
